"","dc_key","race","sex","fatal","date","has_court_case","age","street_name","block_number","zip_code","council_district","police_district","neighborhood","house_district","senate_district","school_catchment","lng","lat","year"
"1553","2.02325E+11","Black (Non-Hispanic)","Female","Nonfatal","3/5/2023 2:46","No",35,"N 2ND ST",2800,19133,7,25,"Hunting Park-Fairhill",180,2,"Julia de Burgos School",-75.134178,39.994398,2023
"1554","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","3/4/2023 23:35","No",18,"W VENANGO ST",1100,19140,5,25,"Hunting Park-Fairhill",197,3,"Mary M. Bethune School",-75.146639,40.007018,2023
"1555","2.02339E+11","Black (Non-Hispanic)","Male","Fatal","3/4/2023 21:21","Yes",19,"N CARLISLE ST",3700,19140,8,39,"Nicetown-Tioga",198,3,"Kenderton Elementary School",-75.152205,40.010175,2023
"1556","2.02318E+11","Black (Non-Hispanic)","Male","Fatal","3/4/2023 20:32","No",33,"SANSOM ST",6000,19139,3,18,"Cobbs Creek",191,8,"William C. Bryant School",-75.241299,39.959686,2023
"1557","2.02318E+11","Black (Non-Hispanic)","Male","Fatal","3/4/2023 20:32","No",24,"SANSOM ST",6000,19139,3,18,"Cobbs Creek",191,8,"William C. Bryant School",-75.241299,39.959686,2023
"1558","2.02319E+11","Black (Non-Hispanic)","Male","Fatal","3/4/2023 20:26","No",14,"HADDINGTON LN",6000,19151,4,19,"Haddington-Overbrook",192,7,"Universal Charter School at Bluford",-75.240554,39.977365,2023
"1559","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","3/4/2023 13:25","No",60,"EDGLEY ST",2200,19121,5,22,"Strawberry Mansion",181,3,"William Dick School",-75.169468,39.987027,2023
"1560","2.02335E+11","Black (Non-Hispanic)","Male","Nonfatal","3/4/2023 1:58","Yes",56,"W CHAMPLOST AVE",2000,19138,8,35,"Ogontz",201,4,"Joseph Pennell School",-75.153961,40.045821,2023
"1561","2.02324E+11","Black (Non-Hispanic)","Male","Fatal","3/4/2023 0:16","No",NA,"LAWNDALE ST",4300,19124,7,24,"Juniata Park-Harrowgate",180,2,"Juniata Park Academy",-75.104935,40.013361,2023
"1562","2.02339E+11","Black (Non-Hispanic)","Male","Nonfatal","3/3/2023 3:56","Yes",38,"DALKEITH ST",1900,19140,8,39,"Nicetown-Tioga",198,3,"Edward T. Steel School",-75.157895,40.018709,2023
"1563","2.02335E+11","Black (Non-Hispanic)","Male","Fatal","3/3/2023 0:52","Yes",30,"WAGNER AVE",1300,19141,9,35,"Logan",201,3,"Lindley Academy Charter at Birney",-75.145284,40.031794,2023
"1564","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","3/2/2023 23:14","No",71,"N 10TH ST",2400,19133,5,22,"Poplar-Temple",181,3,"John F. Hartranft School",-75.148673,39.988534,2023
"1565","2.02325E+11","Hispanic (Black or White)","Male","Nonfatal","3/2/2023 21:15","No",27,"N MARSHALL ST",4300,19140,7,25,"Hunting Park-Fairhill",197,3,"Cayuga School",-75.13749,40.017479,2023
"1566","2.02339E+11","Black (Non-Hispanic)","Male","Fatal","3/2/2023 16:37","Yes",43,"NEWHALL ST",5300,19144,8,39,"Germantown",198,3,"John B. Kelly School",-75.174063,40.027022,2023
"1567","2.02335E+11","Black (Non-Hispanic)","Male","Nonfatal","2/28/2023 19:38","No",19,"OLD YORK RD",5500,19141,9,35,"Logan",201,3,"Lindley Academy Charter at Birney",-75.144636,40.036944,2023
"1568","2.02322E+11","Hispanic (Black or White)","Male","Nonfatal","2/27/2023 21:15","No",27,"W DAUPHIN ST",2200,19121,5,22,"Strawberry Mansion",181,3,"William Dick School",-75.16894,39.989552,2023
"1569","2.02324E+11","Black (Non-Hispanic)","Male","Nonfatal","2/27/2023 14:49","No",27,"E WILLARD ST",800,19134,7,24,"Upper Kensington",180,2,"Philip H. Sheridan School",-75.114492,39.997759,2023
"1570","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","2/27/2023 0:36","Yes",50,"W GIRARD AVE",2700,19130,5,22,"Strawberry Mansion",195,3,"Robert Morris School",-75.181372,39.974358,2023
"1571","2.02302E+11","Hispanic (Black or White)","Male","Nonfatal","2/26/2023 22:36","Yes",45,"LARGE ST",6200,19149,7,2,"Oxford Circle",202,5,"Gilbert Spruance School",-75.0768,40.036668,2023
"1572","2.02314E+11","Black (Non-Hispanic)","Female","Nonfatal","2/26/2023 20:40","No",52,"GILBERT ST",8000,19150,9,14,"West Oak Lane-Cedarbrook",200,4,"Franklin S. Edmonds School",-75.170648,40.071523,2023
"1573","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","2/26/2023 7:07","No",31,"W LEHIGH AVE",1200,19133,5,25,"Hunting Park-Fairhill",181,3,"Mastery Charter School at Clymer",-75.151023,39.993564,2023
"1574","2.02324E+11","Hispanic (Black or White)","Male","Nonfatal","2/26/2023 1:17","No",19,"KENSINGTON AVE",3500,19134,7,24,"Juniata Park-Harrowgate",180,2,"Philip H. Sheridan School",-75.106206,40.000525,2023
"1575","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","2/25/2023 15:27","No",21,"W HAROLD ST",2500,19132,5,22,"Strawberry Mansion",195,7,"Richard R. Wright School",-75.172724,39.995176,2023
"1576","2.02318E+11","Black (Non-Hispanic)","Male","Nonfatal","2/25/2023 7:56","Yes",NA,"S MELVILLE ST",1300,19143,3,18,"University City",188,8,"Benjamin B. Comegys School",-75.207454,39.943375,2023
"1577","2.02335E+11","Black (Non-Hispanic)","Male","Nonfatal","2/25/2023 2:30","No",32,"WINDRIM AVE",1700,19141,8,35,"Logan",198,3,"James Logan School",-75.151269,40.027177,2023
"1578","2.02326E+11","Hispanic (Black or White)","Male","Nonfatal","2/24/2023 20:40","No",40,"N 7TH ST",1700,19122,5,26,"Poplar-Temple",181,3,"James R. Ludlow School",-75.146885,39.977318,2023
"1579","2.02324E+11","White (Non-Hispanic)","Female","Nonfatal","2/23/2023 23:27","No",28,"ELLA ST",3000,19134,7,24,"Hunting Park-Fairhill",180,2,"Lewis Elkin School",-75.127355,39.995172,2023
"1580","2.02307E+11","White (Non-Hispanic)","Female","Fatal","2/23/2023 18:58","Yes",50,"PARLIN ST",400,19116,10,7,"Somerton",170,5,"William H. Loesche School",-75.030011,40.113134,2023
"1581","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","2/23/2023 17:52","No",13,"W NORRIS ST",3100,19121,5,22,"Strawberry Mansion",195,3,"James G. Blaine School",-75.18418,39.986722,2023
"1582","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","2/23/2023 17:52","No",17,"W NORRIS ST",3100,19121,5,22,"Strawberry Mansion",195,3,"James G. Blaine School",-75.18418,39.986722,2023
"1583","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","2/23/2023 17:52","No",16,"W NORRIS ST",3100,19121,5,22,"Strawberry Mansion",195,3,"James G. Blaine School",-75.18418,39.986722,2023
"1584","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","2/23/2023 17:52","No",15,"W NORRIS ST",3100,19121,5,22,"Strawberry Mansion",195,3,"James G. Blaine School",-75.18418,39.986722,2023
"1585","2.02322E+11","Black (Non-Hispanic)","Female","Nonfatal","2/23/2023 17:52","No",2,"W NORRIS ST",3100,19121,5,22,"Strawberry Mansion",195,3,"James G. Blaine School",-75.18418,39.986722,2023
"1586","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","2/23/2023 17:52","No",16,"W NORRIS ST",3100,19121,5,22,"Strawberry Mansion",195,3,"James G. Blaine School",-75.18418,39.986722,2023
"1587","2.02322E+11","Black (Non-Hispanic)","Female","Nonfatal","2/23/2023 17:52","No",31,"W NORRIS ST",3100,19121,5,22,"Strawberry Mansion",195,3,"James G. Blaine School",-75.18418,39.986722,2023
"1588","2.02301E+11","Black (Non-Hispanic)","Male","Nonfatal","2/23/2023 15:46","Yes",18,"S 27TH ST",2200,19145,2,1,"Grays Ferry-Passyunk",186,8,"Stephen Girard School",-75.191448,39.925202,2023
"1589","2.02335E+11","Black (Non-Hispanic)","Female","Fatal","2/23/2023 1:45","Yes",26,"N 12TH ST",5100,19141,9,35,"Logan",201,3,"Lindley Academy Charter at Birney",-75.142698,40.030346,2023
"1590","2.02319E+11","Black (Non-Hispanic)","Male","Nonfatal","2/22/2023 23:39","No",40,"W GIRARD AVE",5200,19131,3,19,"Mill Creek-Parkside",190,7,"Universal Charter School at Daroff",-75.225901,39.971419,2023
"1591","2.02324E+11","Black (Non-Hispanic)","Male","Nonfatal","2/22/2023 5:14","No",30,"BELLMORE ST",2000,19134,1,24,"Upper Kensington",175,1,"Frances E. Willard School",-75.115437,39.990425,2023
"1592","2.02324E+11","Black (Non-Hispanic)","Male","Nonfatal","2/22/2023 2:38","No",26,"E ALLEGHENY AVE",2100,19134,1,24,"Upper Kensington",175,1,"Frances E. Willard School",-75.109415,39.991852,2023
"1593","2.02303E+11","White (Non-Hispanic)","Male","Nonfatal","2/21/2023 20:19","Yes",31,"RITNER ST",600,19148,1,3,"Snyder-Whitman",184,1,"John H. Taggart School",-75.157467,39.91896,2023
"1594","2.02309E+11","Black (Non-Hispanic)","Male","Nonfatal","2/21/2023 16:19","Yes",29,"N TANEY ST",800,19130,5,9,"Fairmount-Spring Garden",195,1,"Robert Morris School",-75.180413,39.970759,2023
"1595","2.02322E+11","Black (Non-Hispanic)","Female","Nonfatal","2/21/2023 15:28","Yes",13,"W MONTGOMERY AVE",1900,19121,5,22,"Sharswood-Stanton",181,3,"Mastery Charter School at Douglass",-75.165576,39.981248,2023
"1596","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","2/21/2023 15:28","Yes",17,"W MONTGOMERY AVE",1900,19121,5,22,"Sharswood-Stanton",181,3,"Mastery Charter School at Douglass",-75.165576,39.981248,2023
"1597","2.02325E+11","White (Non-Hispanic)","Male","Nonfatal","2/21/2023 10:05","Yes",32,"E HILTON ST",700,19134,7,25,"Upper Kensington",180,2,"Philip H. Sheridan School",-75.116115,39.997333,2023
"1598","2.02322E+11","Black (Non-Hispanic)","Male","Fatal","2/21/2023 6:48","No",33,"N SYDENHAM ST",2400,19132,5,22,"Sharswood-Stanton",197,3,"Tanner G. Duckrey School",-75.15782,39.990398,2023
"1599","2.02335E+11","Black (Non-Hispanic)","Male","Nonfatal","2/21/2023 0:37","No",40,"ROSELYN ST",1800,19141,8,35,"Ogontz",201,4,"Joseph Pennell School",-75.150239,40.045625,2023
"1600","2.02314E+11","Black (Non-Hispanic)","Male","Nonfatal","2/20/2023 21:20","Yes",30,"MAGNOLIA ST",5900,19144,8,14,"Germantown",201,4,"Theodore Roosevelt School",-75.171419,40.044727,2023
"1601","2.02339E+11","Black (Non-Hispanic)","Male","Nonfatal","2/20/2023 17:25","No",37,"N 15TH ST",2700,19132,5,22,"Nicetown-Tioga",197,3,"Tanner G. Duckrey School",-75.156231,39.994158,2023
"1602","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","2/20/2023 13:15","No",23,"N 31ST ST",1900,19121,5,22,"Strawberry Mansion",195,3,"James G. Blaine School",-75.184333,39.985572,2023
"1603","2.02315E+11","White (Non-Hispanic)","Male","Nonfatal","2/20/2023 9:50","No",64,"DEVEREAUX AVE",2900,19149,6,15,"Mayfair-Holmesburg",202,2,"Ethan Allen School",-75.065205,40.028481,2023
"1604","2.02314E+11","Black (Non-Hispanic)","Male","Fatal","2/19/2023 18:22","Yes",54,"CHEW AVE",6300,19138,8,14,"East Mt. Airy",200,4,"Eleanor C. Emlen School",-75.173648,40.050979,2023
"1605","2.02325E+11","Asian","Male","Nonfatal","2/18/2023 23:04","No",48,"C ST",4600,19120,7,25,"Hunting Park-Fairhill",197,3,"Clara Barton School",-75.118127,40.020244,2023
"1606","2.02309E+11","Black (Non-Hispanic)","Male","Nonfatal","2/18/2023 22:25","No",45,"PARRISH ST",1400,19130,5,9,"Fairmount-Spring Garden",195,1,"Laura W. Waring School",-75.160133,39.968918,2023
"1607","2.02322E+11","Black (Non-Hispanic)","Male","Fatal","2/18/2023 19:12","Yes",NA,"N 18TH ST",1800,19121,5,22,"Sharswood-Stanton",181,3,"Mastery Charter School at Douglass",-75.163652,39.981208,2023
"1608","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","2/18/2023 19:03","Yes",31,"N FRONT ST",4800,19120,7,25,"Olney-Feltonville",197,3,"Clara Barton School",-75.124026,40.023129,2023
"1609","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","2/18/2023 9:54","No",29,"N 7TH ST",3000,19133,5,25,"Hunting Park-Fairhill",197,3,"Potter-Thomas School",-75.142839,39.997163,2023
"1610","2.02318E+11","Black (Non-Hispanic)","Male","Nonfatal","2/18/2023 9:07","Yes",46,"S 60TH ST",0,19139,3,18,"Cobbs Creek",191,8,"John Barry School",-75.241042,39.960922,2023
"1611","2.02325E+11","Hispanic (Black or White)","Male","Nonfatal","2/18/2023 7:26","No",32,"E ELEANOR ST",100,19120,7,25,"Olney-Feltonville",197,3,"Clara Barton School",-75.122496,40.023734,2023
"1612","2.02325E+11","Hispanic (Black or White)","Male","Nonfatal","2/18/2023 7:26","No",20,"E ELEANOR ST",100,19120,7,25,"Olney-Feltonville",197,3,"Clara Barton School",-75.122496,40.023734,2023
"1613","2.02322E+11","Black (Non-Hispanic)","Female","Nonfatal","2/18/2023 4:30","Yes",18,"N 22ND ST",2600,19132,5,22,"Strawberry Mansion",181,3,"Thomas M. Peirce School",-75.167922,39.994289,2023
"1614","2.02325E+11","Black (Non-Hispanic)","Male","Nonfatal","2/18/2023 1:05","No",42,"GRANSBACK ST",5000,19120,7,25,"Olney-Feltonville",197,3,"Clara Barton School",-75.114871,40.026555,2023
"1615","2.02312E+11","Black (Non-Hispanic)","Male","Fatal","2/17/2023 18:12","No",39,"HADFIELD ST",5100,19143,3,12,"Paschall-Kingsessing",188,8,"Avery D. Harrington School",-75.224969,39.947401,2023
"1616","2.02335E+11","Black (Non-Hispanic)","Female","Nonfatal","2/17/2023 14:45","No",21,"E GODFREY AVE",100,19120,9,35,"Oak Lane - Fernrock",203,3,"Thomas K. Finletter School",-75.115393,40.043913,2023
"1617","2.02318E+11","Black (Non-Hispanic)","Male","Fatal","2/17/2023 8:49","Yes",29,"LOCUST ST",5400,19139,3,18,"Cobbs Creek",190,8,"Global Leadership Academy at Huey",-75.22959,39.956283,2023
"1618","2.02315E+11","Black (Non-Hispanic)","Female","Nonfatal","2/17/2023 7:00","Yes",25,"HORROCKS ST",5200,19124,7,15,"Frankford",179,2,"The Philadelphia Charter School for Arts and Sciences",-75.083144,40.027066,2023
"1619","2.02335E+11","Black (Non-Hispanic)","Male","Nonfatal","2/16/2023 20:05","No",23,"W RUSCOMB ST",1000,19141,8,35,"Logan",201,3,"Lindley Academy Charter at Birney",-75.140876,40.02841,2023
"1620","2.02339E+11","Black (Non-Hispanic)","Male","Nonfatal","2/16/2023 13:29","No",20,"PRISCILLA ST",5300,19144,8,39,"East Falls-Westside",198,3,"John B. Kelly School",-75.176052,40.026758,2023
"1621","2.02322E+11","Black (Non-Hispanic)","Male","Nonfatal","2/16/2023 12:33","No",30,"W SUSQUEHANNA AVE",1600,19132,5,22,"Sharswood-Stanton",197,3,"Tanner G. Duckrey School",-75.160718,39.98692,2023
"1622","2.02325E+11","Hispanic (Black or White)","Male","Fatal","2/16/2023 4:55","No",34,"N WATER ST",3300,19134,7,25,"Hunting Park-Fairhill",180,2,"William Cramp School",-75.127466,40.000108,2023
"1623","2.02339E+11","Hispanic (Black or White)","Female","Nonfatal","2/16/2023 4:55","No",33,"N WATER ST",3300,19134,7,25,"Hunting Park-Fairhill",180,2,"William Cramp School",-75.127466,40.000108,2023
"1624","2.02316E+11","Black (Non-Hispanic)","Male","Fatal","2/15/2023 21:47","No",22,"FOLSOM ST",3900,19104,3,16,"Mill Creek-Parkside",190,7,"Belmont Charter School",-75.200597,39.967131,2023
"1625","2.02316E+11","Black (Non-Hispanic)","Male","Nonfatal","2/15/2023 21:47","No",22,"FOLSOM ST",3900,19104,3,16,"Mill Creek-Parkside",190,7,"Belmont Charter School",-75.200597,39.967131,2023
"1626","2.02319E+11","Black (Non-Hispanic)","Male","Nonfatal","2/15/2023 19:06","No",31,"MARKET ST",5500,19139,4,19,"Haddington-Overbrook",190,7,"John Barry School",-75.232538,39.961021,2023
"1627","2.02319E+11","Black (Non-Hispanic)","Male","Nonfatal","2/15/2023 19:06","No",21,"MARKET ST",5500,19139,4,19,"Haddington-Overbrook",190,7,"John Barry School",-75.232538,39.961021,2023
"1628","2.02319E+11","Black (Non-Hispanic)","Male","Nonfatal","2/15/2023 19:06","No",22,"MARKET ST",5500,19139,4,19,"Haddington-Overbrook",190,7,"John Barry School",-75.232538,39.961021,2023
"1629","2.02319E+11","Black (Non-Hispanic)","Male","Nonfatal","2/15/2023 16:05","No",36,"N 50TH ST",1300,19131,3,19,"Mill Creek-Parkside",190,7,"Edward Heston School",-75.222897,39.973433,2023
"1630","2.02322E+11","Black (Non-Hispanic)","Male","Fatal","2/15/2023 15:52","No",45,"W SUSQUEHANNA AVE",2000,19132,5,22,"Strawberry Mansion",181,3,"William Dick School",-75.166696,39.987654,2023
"1631","2.02314E+11","Black (Non-Hispanic)","Male","Nonfatal","2/15/2023 12:50","Yes",29,"OGONTZ AVE",7700,19150,9,14,"West Oak Lane-Cedarbrook",200,4,"Samuel Pennypacker School",-75.157336,40.070922,2023
"1632","2.02315E+11","Black (Non-Hispanic)","Male","Nonfatal","2/14/2023 14:50","Yes",16,"F ST",0,19124,9,15,"Lawndale-Crescentville",179,2,"Universal Charter School at Creighton",-75.110042,40.028057,2023
"1633","2.02315E+11","White (Non-Hispanic)","Male","Nonfatal","2/14/2023 4:46","No",30,"DISSTON ST",4800,19135,6,15,"Wissinoming-Tacony",173,5,"Hamilton Disston School",-75.041335,40.02532,2023
"1634","2.02302E+11","Black (Non-Hispanic)","Male","Nonfatal","2/14/2023 4:40","Yes",43,"ALCOTT ST",500,19120,9,2,"Lawndale-Crescentville",203,2,"Benjamin Franklin School",-75.101147,40.042273,2023
"1635","2.02303E+11","White (Non-Hispanic)","Male","Nonfatal","2/14/2023 1:53","Yes",29,"WOLF ST",1300,19148,1,3,"South Broad-Girard Estates",184,1,"Abram S. Jenks School",-75.168193,39.921627,2023
"1636","2.02339E+11","Black (Non-Hispanic)","Male","Nonfatal","2/13/2023 23:23","No",41,"DEFENSE TER",3200,19129,4,39,"Nicetown-Tioga",194,7,"Thomas Mifflin School",-75.179059,40.010778,2023
"1637","2.02325E+11","Black (Non-Hispanic)","Male","Fatal","2/13/2023 18:21","Yes",23,"W VENANGO ST",1200,19140,5,25,"Nicetown-Tioga",197,3,"Mary M. Bethune School",-75.148653,40.007327,2023
"1638","2.02324E+11","Black (Non-Hispanic)","Male","Nonfatal","2/13/2023 14:35","No",25,"E CAMBRIA ST",1900,19134,7,24,"Upper Kensington",175,1,"Frances E. Willard School",-75.119247,39.991402,2023
"1639","2.02325E+11","Hispanic (Black or White)","Female","Nonfatal","2/13/2023 1:05","No",30,"N 7TH ST",3100,19133,5,25,"Hunting Park-Fairhill",197,3,"Potter-Thomas School",-75.142523,39.998647,2023
"1640","2.02325E+11","Hispanic (Black or White)","Male","Fatal","2/12/2023 23:44","Yes",48,"E WILLARD ST",500,19134,7,25,"Upper Kensington",180,2,"Lewis Elkin School",-75.120851,39.998412,2023
"1641","2.02322E+11","Black (Non-Hispanic)","Male","Fatal","2/12/2023 1:47","Yes",28,"W SERGEANT ST",2600,19132,5,22,"Strawberry Mansion",195,7,"Richard R. Wright School",-75.175892,39.994441,2023
"1642","2.02322E+11","Black (Non-Hispanic)","Male","Fatal","2/12/2023 1:47","Yes",29,"W SERGEANT ST",2600,19132,5,22,"Strawberry Mansion",195,7,"Richard R. Wright School",-75.175892,39.994441,2023
"1643","2.02324E+11","Hispanic (Black or White)","Female","Nonfatal","2/12/2023 0:19","No",36,"E STELLA ST",2100,19134,1,24,"Upper Kensington",175,1,"Frances E. Willard School",-75.11401,39.988775,2023
"1644","2.02335E+11","Black (Non-Hispanic)","Male","Nonfatal","2/11/2023 23:56","Yes",37,"RISING SUN AVE",5300,19120,9,35,"Olney-Feltonville",179,3,"Olney School",-75.118459,40.030333,2023
"1645","2.02335E+11","Black (Non-Hispanic)","Male","Nonfatal","2/11/2023 23:56","Yes",28,"RISING SUN AVE",5300,19120,9,35,"Olney-Feltonville",179,3,"Olney School",-75.118459,40.030333,2023
"1646","2.02335E+11","Black (Non-Hispanic)","Male","Fatal","2/11/2023 23:56","Yes",36,"RISING SUN AVE",5300,19120,9,35,"Olney-Feltonville",179,3,"Olney School",-75.118459,40.030333,2023
"1647","2.02339E+11","Black (Non-Hispanic)","Male","Nonfatal","2/11/2023 22:15","Yes",33,"W BUTLER ST",1400,19140,8,39,"Nicetown-Tioga",198,3,"Kenderton Elementary School",-75.151161,40.010866,2023
"1648","2.02315E+11","Black (Non-Hispanic)","Male","Fatal","2/11/2023 22:05","No",31,"SHEFFIELD AVE",4400,19136,6,15,"Mayfair-Holmesburg",173,5,"Edwin Forrest School",-75.031337,40.03611,2023
"1649","2.02315E+11","Hispanic (Black or White)","Male","Nonfatal","2/11/2023 22:05","No",19,"SHEFFIELD AVE",4400,19136,6,15,"Mayfair-Holmesburg",173,5,"Edwin Forrest School",-75.031337,40.03611,2023
"1650","2.02306E+11","Black (Non-Hispanic)","Male","Nonfatal","2/10/2023 20:01","No",14,"CHESTNUT ST",0,19106,1,6,"Center City East",175,1,"General George A. McCall School",-75.14161,39.948089,2023
"1651","2.02306E+11","Asian","Male","Nonfatal","2/10/2023 20:01","No",19,"CHESTNUT ST",0,19106,1,6,"Center City East",175,1,"General George A. McCall School",-75.14161,39.948089,2023
"1652","2.02326E+11","Hispanic (Black or White)","Male","Nonfatal","2/10/2023 12:43","No",38,"N LAWRENCE ST",2600,19133,7,26,"Northern Liberties-West Kensington",197,2,"John Welsh School",-75.139593,39.990701,2023
"1653","2.02319E+11","Black (Non-Hispanic)","Male","Nonfatal","2/9/2023 19:33","Yes",36,"N ALDEN ST",100,19139,4,19,"Haddington-Overbrook",190,7,"John Barry School",-75.235023,39.962897,2023
"1654","2.02317E+11","Black (Non-Hispanic)","Male","Nonfatal","2/9/2023 17:37","Yes",50,"REED ST",2700,19146,2,17,"Grays Ferry-Passyunk",186,8,"Universal Charter School at Alcorn",-75.189423,39.935696,2023
"1655","2.02317E+11","Black (Non-Hispanic)","Male","Nonfatal","2/9/2023 17:37","Yes",66,"REED ST",2700,19146,2,17,"Grays Ferry-Passyunk",186,8,"Universal Charter School at Alcorn",-75.189423,39.935696,2023
"1656","2.02325E+11","White (Non-Hispanic)","Male","Nonfatal","2/9/2023 9:37","No",38,"W TIOGA ST",600,19140,7,25,"Hunting Park-Fairhill",197,3,"Bayard Taylor School",-75.140452,40.004661,2023
